Customer_ID,recent,count,spent,R_Quartile,F_Quartile,M_Quartile,RCSClass
8972,979.0,2,50251,4,3,4,434
8973,926.0,2,56471,4,3,4,434
8974,1062.0,4,113059,4,1,2,412
8975,769.0,4,51416,4,1,4,414
8976,892.0,1,50613,4,4,4,444
8977,967.0,3,55530,4,2,4,424
8978,871.0,4,51919,4,1,4,414
8979,901.0,3,115778,4,2,2,422
8980,1029.0,2,46504,4,3,4,434
8981,942.0,2,118533,4,3,2,432
8982,838.0,3,50146,4,2,4,424
8983,1023.0,2,126213,4,3,2,432
8984,900.0,3,47327,4,2,4,424
8985,1073.0,1,45894,4,4,4,444
8986,1091.0,2,113984,4,3,2,432
8987,890.0,1,129612,4,4,1,441
8988,825.0,4,59782,4,1,4,414
8989,877.0,3,53396,4,2,4,424
8990,785.0,2,126456,4,3,2,432
8991,840.0,4,118693,4,1,2,412
8992,749.0,4,129511,3,1,1,311
8993,780.0,3,128134,4,2,2,422
8994,815.0,1,112138,4,4,2,442
8995,748.0,1,50133,3,4,4,344
8996,811.0,1,126214,4,4,2,442
8997,826.0,1,53813,4,4,4,444
8998,745.0,2,123937,3,3,2,332
8999,769.0,1,56736,4,4,4,444
9000,751.0,2,53308,3,3,4,334
9001,805.0,3,124043,4,2,2,422
9002,835.0,1,53242,4,4,4,444
9003,1031.0,1,59685,4,4,4,444
9004,971.0,1,111790,4,4,2,442
9005,1026.0,2,122198,4,3,2,432
9006,835.0,4,47583,4,1,4,414
9007,897.0,4,122201,4,1,2,412
9008,1003.0,4,58846,4,1,4,414
9009,996.0,4,53108,4,1,4,414
9010,1056.0,4,56663,4,1,4,414
9011,1049.0,2,47458,4,3,4,434
9012,841.0,2,56541,4,3,4,434
9013,768.0,1,112273,4,4,2,442
9014,991.0,1,117385,4,4,2,442
9015,858.0,2,45790,4,3,4,434
9016,771.0,4,54472,4,1,4,414
9017,872.0,2,113568,4,3,2,432
9018,937.0,3,51217,4,2,4,424
9019,1048.0,2,46461,4,3,4,434
9020,843.0,2,125872,4,3,2,432
9021,913.0,1,54585,4,4,4,444
9022,1030.0,1,45943,4,4,4,444
9023,1086.0,4,46640,4,1,4,414
9024,961.0,2,45078,4,3,4,434
9025,1054.0,4,120597,4,1,2,412
9026,890.0,2,122195,4,3,2,432
9027,886.0,2,45472,4,3,4,434
9028,947.0,3,125778,4,2,2,422
9029,891.0,1,112752,4,4,2,442
9030,898.0,3,128777,4,2,2,422
9031,867.0,3,58908,4,2,4,424
9032,865.0,3,59054,4,2,4,424
9033,824.0,1,45513,4,4,4,444
9034,1086.0,2,114392,4,3,2,432
9035,857.0,2,51473,4,3,4,434
9036,827.0,3,119525,4,2,2,422
9037,1049.0,3,111198,4,2,2,422
9038,979.0,1,111627,4,4,2,442
9039,860.0,4,45801,4,1,4,414
9040,938.0,1,116904,4,4,2,442
9041,939.0,1,53451,4,4,4,444
9042,916.0,4,114551,4,1,2,412
9043,826.0,1,121089,4,4,2,442
9044,952.0,4,121167,4,1,2,412
9045,832.0,4,58334,4,1,4,414
9046,971.0,2,55803,4,3,4,434
9047,904.0,4,54630,4,1,4,414
9048,1068.0,4,48497,4,1,4,414
9049,754.0,4,113187,3,1,2,312
9050,755.0,1,52920,3,4,4,344
9051,835.0,3,59673,4,2,4,424
9052,747.0,4,117739,3,1,2,312
9053,804.0,4,47497,4,1,4,414
9054,927.0,2,122679,4,3,2,432
9055,739.0,4,118396,3,1,2,312
9056,1076.0,2,113028,4,3,2,432
9057,1082.0,3,112085,4,2,2,422
9058,812.0,1,52990,4,4,4,444
9059,1044.0,1,59238,4,4,4,444
9060,992.0,2,110445,4,3,2,432
9061,777.0,2,45129,4,3,4,434
9062,876.0,4,59833,4,1,4,414
9063,947.0,4,112484,4,1,2,412
9064,797.0,2,45276,4,3,4,434
9065,789.0,4,121374,4,1,2,412
9066,806.0,1,51537,4,4,4,444
9067,956.0,4,51051,4,1,4,414
9068,901.0,3,59925,4,2,4,424
9069,838.0,4,129698,4,1,1,411
9070,996.0,2,128690,4,3,2,432
9071,1050.0,3,126989,4,2,2,422
9072,782.0,4,59814,4,1,4,414
9073,901.0,1,113323,4,4,2,442
9074,784.0,4,49925,4,1,4,414
9075,906.0,1,48905,4,4,4,444
9076,1070.0,2,59591,4,3,4,434
9077,932.0,1,114386,4,4,2,442
9078,740.0,2,48309,3,3,4,334
9079,872.0,2,59490,4,3,4,434
9080,1092.0,2,55512,4,3,4,434
9081,917.0,2,58777,4,3,4,434
9082,785.0,1,116150,4,4,2,442
9083,898.0,2,55900,4,3,4,434
9084,847.0,1,50076,4,4,4,444
9085,889.0,3,52459,4,2,4,424
9086,1095.0,1,48769,4,4,4,444
9087,962.0,4,123081,4,1,2,412
9088,1084.0,1,59097,4,4,4,444
9089,910.0,3,52501,4,2,4,424
9090,827.0,3,59758,4,2,4,424
9091,989.0,4,48003,4,1,4,414
9092,806.0,4,58831,4,1,4,414
9093,799.0,2,56357,4,3,4,434
9094,858.0,2,117754,4,3,2,432
9095,963.0,3,111472,4,2,2,422
9096,749.0,2,46100,3,3,4,334
9097,808.0,1,45420,4,4,4,444
9098,1081.0,2,50996,4,3,4,434
9099,763.0,4,58647,3,1,4,314
9100,904.0,4,46075,4,1,4,414
9101,891.0,3,56873,4,2,4,424
9102,1029.0,2,124924,4,3,2,432
9103,910.0,3,48608,4,2,4,424
9104,889.0,4,49112,4,1,4,414
9105,872.0,2,120927,4,3,2,432
9106,925.0,1,54059,4,4,4,444
9107,906.0,3,111092,4,2,2,422
9108,857.0,3,45700,4,2,4,424
9109,1023.0,2,115436,4,3,2,432
9110,847.0,1,53308,4,4,4,444
9111,801.0,3,111084,4,2,2,422
9112,1089.0,2,59799,4,3,4,434
9113,1032.0,4,117432,4,1,2,412
9114,947.0,1,124396,4,4,2,442
9115,780.0,3,55743,4,2,4,424
9116,920.0,4,118343,4,1,2,412
9117,931.0,3,118428,4,2,2,422
9118,909.0,1,52911,4,4,4,444
9119,742.0,1,119167,3,4,2,342
9120,836.0,3,110701,4,2,2,422
9121,877.0,4,129708,4,1,1,411
9122,994.0,3,48596,4,2,4,424
9123,805.0,2,49685,4,3,4,434
9124,924.0,4,124770,4,1,2,412
9125,923.0,1,128905,4,4,2,442
9126,745.0,1,124651,3,4,2,342
9127,760.0,1,58079,3,4,4,344
9128,758.0,2,127036,3,3,2,332
9129,882.0,2,55672,4,3,4,434
9130,1021.0,4,57187,4,1,4,414
9131,807.0,2,45282,4,3,4,434
9132,790.0,2,122410,4,3,2,432
9133,935.0,4,112135,4,1,2,412
9134,857.0,4,110808,4,1,2,412
9135,1084.0,4,128906,4,1,2,412
9136,1056.0,4,124913,4,1,2,412
9137,961.0,1,58953,4,4,4,444
9138,895.0,3,49346,4,2,4,424
9139,981.0,3,57472,4,2,4,424
9140,1055.0,2,127664,4,3,2,432
9141,1014.0,3,120928,4,2,2,422
9142,832.0,2,59737,4,3,4,434
9143,916.0,2,53979,4,3,4,434
9144,934.0,3,55900,4,2,4,424
9145,968.0,2,129092,4,3,2,432
9146,1053.0,1,120572,4,4,2,442
9147,820.0,2,48685,4,3,4,434
9148,978.0,4,125893,4,1,2,412
9149,843.0,2,124488,4,3,2,432
9150,800.0,2,125529,4,3,2,432
9151,1041.0,4,117970,4,1,2,412
9152,1016.0,3,127846,4,2,2,422
9153,906.0,2,47099,4,3,4,434
9154,1061.0,4,46473,4,1,4,414
9155,784.0,1,58522,4,4,4,444
9156,794.0,4,113469,4,1,2,412
9157,1012.0,1,48665,4,4,4,444
9158,844.0,4,118041,4,1,2,412
9159,962.0,3,49999,4,2,4,424
9160,1087.0,2,122044,4,3,2,432
9161,735.0,1,51445,3,4,4,344
9162,1029.0,3,49329,4,2,4,424
9163,1054.0,2,124681,4,3,2,432
9164,755.0,2,48443,3,3,4,334
9165,1020.0,3,128169,4,2,2,422
9166,882.0,3,111078,4,2,2,422
9167,1079.0,4,111655,4,1,2,412
9168,1045.0,4,58287,4,1,4,414
9169,977.0,3,55773,4,2,4,424
9170,1038.0,4,111975,4,1,2,412
9171,1078.0,1,127285,4,4,2,442
9172,763.0,3,115537,3,2,2,322
9173,949.0,4,125483,4,1,2,412
9174,858.0,1,50356,4,4,4,444
9175,865.0,2,50389,4,3,4,434
9176,1025.0,4,46706,4,1,4,414
9177,1055.0,1,47431,4,4,4,444
9178,974.0,1,48042,4,4,4,444
9179,1030.0,1,121736,4,4,2,442
9180,1086.0,2,116055,4,3,2,432
9181,758.0,2,115181,3,3,2,332
9182,1091.0,1,56148,4,4,4,444
9183,1076.0,1,122626,4,4,2,442
9184,784.0,2,45160,4,3,4,434
9185,775.0,1,52098,4,4,4,444
9186,959.0,3,45688,4,2,4,424
9187,1070.0,3,55831,4,2,4,424
9188,1095.0,2,122633,4,3,2,432
9189,1031.0,1,128012,4,4,2,442
9190,771.0,3,123229,4,2,2,422
9191,978.0,4,120668,4,1,2,412
9192,1090.0,2,121801,4,3,2,432
9193,790.0,1,57646,4,4,4,444
9194,970.0,4,49961,4,1,4,414
9195,824.0,1,112189,4,4,2,442
9196,748.0,1,124641,3,4,2,342
9197,735.0,1,123712,3,4,2,342
9198,812.0,4,57249,4,1,4,414
9199,889.0,1,49969,4,4,4,444
9200,892.0,1,113676,4,4,2,442
9201,846.0,2,53650,4,3,4,434
9202,1090.0,4,52960,4,1,4,414
9203,959.0,4,129555,4,1,1,411
9204,799.0,4,54859,4,1,4,414
9205,910.0,1,125873,4,4,2,442
9206,963.0,3,50762,4,2,4,424
9207,769.0,2,124640,4,3,2,432
9208,821.0,3,58578,4,2,4,424
9209,977.0,1,54140,4,4,4,444
9210,951.0,4,58285,4,1,4,414
9211,1075.0,3,55486,4,2,4,424
9212,1021.0,1,113817,4,4,2,442
9213,911.0,4,120466,4,1,2,412
9214,1001.0,3,48040,4,2,4,424
9215,1076.0,3,58731,4,2,4,424
9216,780.0,2,122462,4,3,2,432
9217,794.0,4,55107,4,1,4,414
9218,849.0,1,128149,4,4,2,442
9219,905.0,2,48358,4,3,4,434
9220,1003.0,4,117466,4,1,2,412
9221,872.0,4,46496,4,1,4,414
9222,1028.0,1,45697,4,4,4,444
9223,763.0,2,46992,3,3,4,334
9224,1083.0,3,55975,4,2,4,424
9225,1009.0,3,47040,4,2,4,424
9226,898.0,4,117389,4,1,2,412
9227,1089.0,1,128478,4,4,2,442
9228,844.0,4,128235,4,1,2,412
9229,888.0,2,122487,4,3,2,432
9230,901.0,3,121512,4,2,2,422
9231,1033.0,1,128483,4,4,2,442
9232,1085.0,1,113698,4,4,2,442
9233,888.0,2,112666,4,3,2,432
9234,747.0,3,126040,3,2,2,322
9235,924.0,3,51219,4,2,4,424
9236,798.0,3,48556,4,2,4,424
9237,971.0,2,49340,4,3,4,434
9238,892.0,4,115269,4,1,2,412
9239,913.0,3,121821,4,2,2,422
9240,781.0,1,47363,4,4,4,444
9241,972.0,3,49649,4,2,4,424
9242,851.0,2,112609,4,3,2,432
9243,934.0,2,113251,4,3,2,432
9244,1091.0,4,125142,4,1,2,412
9245,925.0,2,55621,4,3,4,434
9246,997.0,3,55843,4,2,4,424
9247,971.0,4,54953,4,1,4,414
9248,871.0,2,49614,4,3,4,434
9249,972.0,1,58560,4,4,4,444
9250,882.0,1,51490,4,4,4,444
9251,820.0,1,48957,4,4,4,444
9252,754.0,2,114419,3,3,2,332
9253,886.0,3,115588,4,2,2,422
9254,890.0,2,45604,4,3,4,434
9255,864.0,4,126463,4,1,2,412
9256,1062.0,1,55881,4,4,4,444
9257,806.0,2,112478,4,3,2,432
9258,876.0,1,126467,4,4,2,442
9259,1028.0,1,48882,4,4,4,444
9260,763.0,2,121879,3,3,2,332
9261,745.0,2,50973,3,3,4,334
9262,1059.0,2,128762,4,3,2,432
9263,756.0,3,49551,3,2,4,324
9264,764.0,3,124921,4,2,2,422
9265,1091.0,2,45754,4,3,4,434
9266,1029.0,3,127413,4,2,2,422
9267,1039.0,4,57286,4,1,4,414
9268,812.0,4,124233,4,1,2,412
9269,875.0,1,49334,4,4,4,444
9270,1083.0,3,50277,4,2,4,424
9271,1035.0,2,125462,4,3,2,432
9272,784.0,3,52171,4,2,4,424
9273,1054.0,1,114737,4,4,2,442
9274,938.0,1,125118,4,4,2,442
9275,1001.0,3,49819,4,2,4,424
9276,927.0,2,51998,4,3,4,434
9277,1035.0,3,126621,4,2,2,422
9278,899.0,1,112038,4,4,2,442
9279,967.0,1,47324,4,4,4,444
9280,1022.0,4,49228,4,1,4,414
9281,1084.0,1,116039,4,4,2,442
9282,891.0,4,55507,4,1,4,414
9283,996.0,4,52639,4,1,4,414
9284,929.0,1,118401,4,4,2,442
9285,835.0,3,113382,4,2,2,422
9286,1032.0,2,127894,4,3,2,432
9287,1057.0,4,123087,4,1,2,412
9288,998.0,4,47270,4,1,4,414
9289,794.0,2,58036,4,3,4,434
9290,855.0,3,55705,4,2,4,424
9291,1078.0,3,52306,4,2,4,424
9292,1011.0,2,45847,4,3,4,434
9293,984.0,4,51822,4,1,4,414
9294,995.0,3,110013,4,2,2,422
9295,760.0,2,55636,3,3,4,334
9296,920.0,2,128432,4,3,2,432
9297,940.0,3,125276,4,2,2,422
9298,770.0,3,119622,4,2,2,422
9299,867.0,4,49989,4,1,4,414
9300,746.0,2,46460,3,3,4,334
9301,923.0,3,58603,4,2,4,424
9302,763.0,4,125722,3,1,2,312
9303,960.0,4,58706,4,1,4,414
9304,923.0,4,58476,4,1,4,414
9305,1074.0,2,58137,4,3,4,434
9306,1002.0,2,49603,4,3,4,434
9307,838.0,1,57487,4,4,4,444
9308,847.0,1,46065,4,4,4,444
9309,1032.0,1,128619,4,4,2,442
9310,991.0,2,117006,4,3,2,432
9311,864.0,2,52880,4,3,4,434
9312,764.0,4,51433,4,1,4,414
9313,1035.0,4,118447,4,1,2,412
9314,877.0,2,46989,4,3,4,434
9315,1074.0,1,51392,4,4,4,444
9316,783.0,4,119706,4,1,2,412
9317,787.0,2,45280,4,3,4,434
9318,845.0,4,129787,4,1,1,411
9319,797.0,2,48607,4,3,4,434
9320,1030.0,4,126403,4,1,2,412
9321,1002.0,1,46131,4,4,4,444
9322,754.0,4,117740,3,1,2,312
9323,769.0,3,51781,4,2,4,424
9324,750.0,1,47540,3,4,4,344
9325,919.0,3,55764,4,2,4,424
9326,1063.0,4,58180,4,1,4,414
9327,984.0,2,50976,4,3,4,434
9328,841.0,2,57916,4,3,4,434
9329,906.0,3,128885,4,2,2,422
9330,842.0,4,49007,4,1,4,414
9331,824.0,4,117229,4,1,2,412
9332,1088.0,2,53930,4,3,4,434
9333,879.0,2,110623,4,3,2,432
9334,959.0,3,125268,4,2,2,422
9335,801.0,2,116535,4,3,2,432
9336,986.0,1,121039,4,4,2,442
9337,818.0,4,47196,4,1,4,414
9338,781.0,1,55785,4,4,4,444
9339,860.0,1,50411,4,4,4,444
9340,733.0,3,48906,3,2,4,324
9341,1080.0,3,124986,4,2,2,422
9342,936.0,4,114333,4,1,2,412
9343,892.0,3,116512,4,2,2,422
9344,755.0,1,126773,3,4,2,342
9345,924.0,1,126956,4,4,2,442
9346,819.0,3,111466,4,2,2,422
9347,816.0,1,129121,4,4,2,442
9348,820.0,2,110575,4,3,2,432
9349,1064.0,2,114039,4,3,2,432
9350,1028.0,2,59611,4,3,4,434
9351,1060.0,2,110799,4,3,2,432
9352,740.0,2,47275,3,3,4,334
9353,1055.0,1,59182,4,4,4,444
9354,925.0,1,48512,4,4,4,444
9355,782.0,2,123584,4,3,2,432
9356,968.0,4,45778,4,1,4,414
9357,899.0,3,117150,4,2,2,422
9358,1077.0,1,49290,4,4,4,444
9359,772.0,4,115848,4,1,2,412
9360,912.0,1,45787,4,4,4,444
9361,918.0,3,126206,4,2,2,422
9362,763.0,3,54752,3,2,4,324
9363,768.0,2,115518,4,3,2,432
9364,966.0,3,58279,4,2,4,424
9365,794.0,1,123764,4,4,2,442
9366,774.0,4,110158,4,1,2,412
9367,970.0,1,52840,4,4,4,444
9368,817.0,4,124307,4,1,2,412
9369,1062.0,3,122960,4,2,2,422
9370,1085.0,1,128808,4,4,2,442
9371,788.0,4,50949,4,1,4,414
9372,846.0,4,46800,4,1,4,414
9373,749.0,4,55401,3,1,4,314
9374,754.0,1,128883,3,4,2,342
9375,846.0,3,117707,4,2,2,422
9376,905.0,1,59123,4,4,4,444
9377,992.0,3,48279,4,2,4,424
9378,1004.0,4,58233,4,1,4,414
9379,896.0,2,119511,4,3,2,432
9380,1070.0,3,45466,4,2,4,424
9381,767.0,3,116051,4,2,2,422
9382,1008.0,1,127347,4,4,2,442
9383,951.0,3,59058,4,2,4,424
9384,928.0,4,55106,4,1,4,414
9385,778.0,1,114427,4,4,2,442
9386,1033.0,1,115570,4,4,2,442
9387,1079.0,1,128519,4,4,2,442
9388,928.0,2,120449,4,3,2,432
9389,955.0,3,122885,4,2,2,422
9390,932.0,2,47397,4,3,4,434
9391,1030.0,3,48036,4,2,4,424
9392,911.0,2,53443,4,3,4,434
9393,1040.0,2,123756,4,3,2,432
9394,893.0,2,115420,4,3,2,432
9395,775.0,4,51122,4,1,4,414
9396,847.0,3,118137,4,2,2,422
9397,968.0,3,46051,4,2,4,424
9398,926.0,2,47971,4,3,4,434
9399,739.0,2,123585,3,3,2,332
9400,801.0,1,129433,4,4,1,441
9401,990.0,2,45440,4,3,4,434
9402,867.0,3,54590,4,2,4,424
9403,778.0,3,120854,4,2,2,422
9404,835.0,4,52715,4,1,4,414
9405,1022.0,4,53126,4,1,4,414
9406,1077.0,3,128340,4,2,2,422
9407,934.0,3,56195,4,2,4,424
9408,765.0,4,111322,4,1,2,412
9409,891.0,1,113659,4,4,2,442
9410,1073.0,2,49063,4,3,4,434
9411,983.0,1,127812,4,4,2,442
9412,755.0,2,115156,3,3,2,332
9413,878.0,2,49071,4,3,4,434
9414,997.0,3,113870,4,2,2,422
9415,897.0,4,119969,4,1,2,412
9416,773.0,2,53433,4,3,4,434
9417,1061.0,3,112577,4,2,2,422
9418,881.0,1,126824,4,4,2,442
9419,860.0,1,125996,4,4,2,442
9420,1074.0,2,45629,4,3,4,434
9421,985.0,2,45434,4,3,4,434
9422,846.0,4,52862,4,1,4,414
9423,850.0,2,129182,4,3,2,432
9424,1052.0,2,45779,4,3,4,434
9425,894.0,3,47552,4,2,4,424
9426,1026.0,2,47145,4,3,4,434
9427,950.0,1,122868,4,4,2,442
9428,929.0,4,56806,4,1,4,414
9429,978.0,2,56174,4,3,4,434
9430,996.0,2,125538,4,3,2,432
9431,797.0,4,113567,4,1,2,412
9432,898.0,1,51836,4,4,4,444
9433,1033.0,4,49339,4,1,4,414
9434,906.0,3,126347,4,2,2,422
9435,1001.0,4,46452,4,1,4,414
9436,952.0,1,59680,4,4,4,444
9437,1045.0,4,129842,4,1,1,411
9438,932.0,3,126374,4,2,2,422
9439,987.0,2,55725,4,3,4,434
9440,764.0,3,112445,4,2,2,422
9441,758.0,2,116527,3,3,2,332
9442,987.0,1,48304,4,4,4,444
9443,890.0,1,49096,4,4,4,444
9444,951.0,3,59981,4,2,4,424
9445,871.0,1,54081,4,4,4,444
9446,1058.0,4,50492,4,1,4,414
9447,940.0,3,121832,4,2,2,422
9448,1051.0,1,45252,4,4,4,444
9449,1076.0,1,53061,4,4,4,444
9450,860.0,4,127757,4,1,2,412
9451,1000.0,2,110604,4,3,2,432
9452,1032.0,3,58907,4,2,4,424
9453,919.0,4,58878,4,1,4,414
9454,846.0,2,56154,4,3,4,434
9455,948.0,4,115709,4,1,2,412
9456,913.0,1,127962,4,4,2,442
9457,968.0,3,51738,4,2,4,424
9458,763.0,4,51463,3,1,4,314
9459,900.0,2,116259,4,3,2,432
9460,802.0,4,55622,4,1,4,414
9461,1069.0,2,47291,4,3,4,434
9462,897.0,3,124942,4,2,2,422
9463,767.0,3,53293,4,2,4,424
9464,913.0,2,49319,4,3,4,434
9465,980.0,4,122077,4,1,2,412
9466,1086.0,1,46965,4,4,4,444
9467,893.0,3,49814,4,2,4,424
9468,815.0,4,128299,4,1,2,412
9469,1044.0,1,45460,4,4,4,444
9470,838.0,1,59856,4,4,4,444
9471,760.0,4,128812,3,1,2,312
9472,1078.0,2,129506,4,3,1,431
9473,787.0,2,125396,4,3,2,432
9474,765.0,2,49034,4,3,4,434
9475,947.0,3,51420,4,2,4,424
9476,933.0,1,55198,4,4,4,444
9477,907.0,4,46912,4,1,4,414
9478,764.0,3,53260,4,2,4,424
9479,923.0,4,119426,4,1,2,412
9480,964.0,1,45242,4,4,4,444
9481,897.0,4,112130,4,1,2,412
9482,1030.0,1,113306,4,4,2,442
9483,870.0,3,117536,4,2,2,422
9484,979.0,3,59321,4,2,4,424
9485,1094.0,4,45510,4,1,4,414
9486,808.0,4,119912,4,1,2,412
9487,820.0,4,56400,4,1,4,414
9488,851.0,1,118857,4,4,2,442
9489,972.0,4,51425,4,1,4,414
9490,1089.0,2,126432,4,3,2,432
9491,907.0,1,59790,4,4,4,444
9492,1085.0,4,116683,4,1,2,412
9493,1058.0,1,123800,4,4,2,442
9494,922.0,1,116459,4,4,2,442
9495,321.0,4,103831,2,1,3,213
9496,353.0,2,94076,2,3,3,233
9497,143.0,4,93836,1,1,3,113
9498,41.0,4,99401,1,1,3,113
9499,136.0,1,100625,1,4,3,143
9500,23.0,4,149306,1,1,1,111
9501,345.0,1,106201,2,4,2,242
9502,29.0,3,114441,1,2,2,122
9503,280.0,2,103130,2,3,3,233
9504,177.0,3,94391,1,2,3,123
9505,342.0,3,112910,2,2,2,222
9506,148.0,2,119017,1,3,2,132
9507,197.0,3,94509,1,2,3,123
9508,70.0,3,108831,1,2,2,122
9509,220.0,1,117332,2,4,2,242
9510,23.0,2,115413,1,3,2,132
9511,262.0,2,99595,2,3,3,233
9512,260.0,3,142992,2,2,1,221
9513,91.0,1,103562,1,4,3,143
9514,326.0,1,92057,2,4,3,243
9515,341.0,3,116367,2,2,2,222
9516,80.0,2,119875,1,3,2,132
9517,87.0,3,129546,1,2,1,121
9518,53.0,4,104151,1,1,3,113
9519,202.0,2,91854,1,3,3,133
9520,76.0,3,105633,1,2,2,122
9521,309.0,3,98042,2,2,3,223
9522,114.0,3,112428,1,2,2,122
9523,234.0,1,101396,2,4,3,243
9524,223.0,2,141564,2,3,1,231
9525,121.0,4,98479,1,1,3,113
9526,10.0,1,98967,1,4,3,143
9527,195.0,4,93454,1,1,3,113
9528,364.0,4,102380,2,1,3,213
9529,97.0,4,137913,1,1,1,111
9530,307.0,1,97710,2,4,3,243
9531,217.0,2,119590,2,3,2,232
9532,46.0,1,104610,1,4,3,143
9533,249.0,1,123730,2,4,2,242
9534,116.0,2,115933,1,3,2,132
9535,94.0,2,92395,1,3,3,133
9536,99.0,4,118101,1,1,2,112
9537,187.0,1,114459,1,4,2,142
9538,116.0,4,109613,1,1,2,112
9539,51.0,4,110918,1,1,2,112
9540,302.0,4,109031,2,1,2,212
9541,302.0,2,138401,2,3,1,231
9542,29.0,3,95366,1,2,3,123
9543,101.0,3,139269,1,2,1,121
9544,11.0,2,118686,1,3,2,132
9545,137.0,4,117468,1,1,2,112
9546,254.0,3,106336,2,2,2,222
9547,319.0,3,111491,2,2,2,222
9548,244.0,2,94172,2,3,3,233
9549,322.0,2,91170,2,3,3,233
9550,188.0,2,144017,1,3,1,131
9551,142.0,3,107830,1,2,2,122
9552,354.0,2,91934,2,3,3,233
9553,39.0,1,91985,1,4,3,143
9554,140.0,1,117961,1,4,2,142
9555,253.0,4,115030,2,1,2,212
9556,228.0,1,112707,2,4,2,242
9557,327.0,3,113412,2,2,2,222
9558,21.0,3,98871,1,2,3,123
9559,78.0,1,101763,1,4,3,143
9560,117.0,1,111873,1,4,2,142
9561,78.0,1,109887,1,4,2,142
9562,129.0,4,143011,1,1,1,111
9563,57.0,4,109684,1,1,2,112
9564,143.0,4,92608,1,1,3,113
9565,205.0,3,118035,1,2,2,122
9566,301.0,1,97359,2,4,3,243
9567,103.0,3,94632,1,2,3,123
9568,139.0,4,105103,1,1,2,112
9569,208.0,4,112981,2,1,2,212
9570,218.0,2,97600,2,3,3,233
9571,339.0,2,103680,2,3,3,233
9572,205.0,4,97254,1,1,3,113
9573,144.0,3,108875,1,2,2,122
9574,247.0,1,94093,2,4,3,243
9575,58.0,1,100496,1,4,3,143
9576,37.0,3,112912,1,2,2,122
9577,317.0,2,95766,2,3,3,233
9578,60.0,2,92611,1,3,3,133
9579,219.0,1,104692,2,4,2,242
9580,131.0,1,131552,1,4,1,141
9581,58.0,3,119846,1,2,2,122
9582,286.0,1,114384,2,4,2,242
9583,320.0,4,111309,2,1,2,212
9584,46.0,3,112275,1,2,2,122
9585,140.0,1,101552,1,4,3,143
9586,163.0,3,100795,1,2,3,123
9587,68.0,4,94686,1,1,3,113
9588,226.0,1,99356,2,4,3,243
9589,232.0,1,106080,2,4,2,242
9590,189.0,1,116650,1,4,2,142
9591,173.0,4,113903,1,1,2,112
9592,332.0,1,111757,2,4,2,242
9593,312.0,2,92732,2,3,3,233
9594,145.0,1,102742,1,4,3,143
9595,247.0,4,110531,2,1,2,212
9596,117.0,2,110331,1,3,2,132
9597,182.0,1,138788,1,4,1,141
9598,361.0,2,116769,2,3,2,232
9599,236.0,3,140030,2,2,1,221
9600,329.0,4,104698,2,1,2,212
9601,8.0,1,101491,1,4,3,143
9602,357.0,3,102571,2,2,3,223
9603,264.0,3,108532,2,2,2,222
9604,213.0,2,91428,2,3,3,233
9605,304.0,1,99234,2,4,3,243
9606,299.0,3,103351,2,2,3,223
9607,254.0,1,91532,2,4,3,243
9608,131.0,2,114302,1,3,2,132
9609,143.0,1,101656,1,4,3,143
9610,293.0,4,110457,2,1,2,212
9611,354.0,4,117769,2,1,2,212
9612,179.0,4,109652,1,1,2,112
9613,18.0,2,116815,1,3,2,132
9614,311.0,2,118703,2,3,2,232
9615,171.0,2,103939,1,3,3,133
9616,169.0,4,126928,1,1,2,112
9617,255.0,2,113039,2,3,2,232
9618,190.0,4,96859,1,1,3,113
9619,290.0,1,98546,2,4,3,243
9620,121.0,1,255929,1,4,1,141
9621,228.0,3,233857,2,2,1,221
9622,175.0,1,227763,1,4,1,141
9623,234.0,4,232885,2,1,1,211
9624,358.0,4,255563,2,1,1,211
9625,322.0,3,220196,2,2,1,221
9626,97.0,2,248711,1,3,1,131
9627,326.0,2,232468,2,3,1,231
9628,108.0,1,261567,1,4,1,141
9629,177.0,2,236986,1,3,1,131
9630,352.0,3,368992,2,2,1,221
9631,204.0,1,378181,1,4,1,141
9632,281.0,4,493394,2,1,1,211
9633,218.0,2,524316,2,3,1,231
9634,357.0,1,139308,2,4,1,241
9635,148.0,3,101385,1,2,3,123
9636,195.0,2,114664,1,3,2,132
9637,362.0,4,109454,2,1,2,212
9638,146.0,1,111799,1,4,2,142
9639,147.0,4,138913,1,1,1,111
9640,9.0,4,104707,1,1,2,112
9641,53.0,4,96181,1,1,3,113
9642,133.0,1,116891,1,4,2,142
9643,47.0,3,118838,1,2,2,122
9644,110.0,4,102157,1,1,3,113
9645,9.0,2,119730,1,3,2,132
9646,293.0,2,91704,2,3,3,233
9647,654.0,1,93855,3,4,3,343
9648,684.0,3,107807,3,2,2,322
9649,654.0,4,108607,3,1,2,312
9650,728.0,2,99396,3,3,3,333
9651,381.0,4,96562,2,1,3,213
9652,584.0,3,95759,3,2,3,323
9653,632.0,4,105090,3,1,2,312
9654,512.0,1,108607,3,4,2,342
9655,563.0,3,111900,3,2,2,322
9656,693.0,2,98254,3,3,3,333
9657,591.0,1,113449,3,4,2,342
9658,609.0,1,94644,3,4,3,343
9659,536.0,1,95901,3,4,3,343
9660,571.0,1,93677,3,4,3,343
9661,389.0,1,108898,2,4,2,242
9662,714.0,3,97559,3,2,3,323
